2023-03-10 10:01:15,080 INFO    StreamThr :19144 [internal.py:wandb_internal():87] W&B internal server running at pid: 19144, started at: 2023-03-10 10:01:15.080831
2023-03-10 10:01:15,081 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status
2023-03-10 10:01:15,086 INFO    WriterThread:19144 [datastore.py:open_for_write():85] open: c:\Users\sha\Desktop\ENG2BASH\wandb\offline-run-20230310_100115-uo9jlbqr\run-uo9jlbqr.wandb
2023-03-10 10:01:15,117 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: run_start
2023-03-10 10:01:15,133 DEBUG   HandlerThread:19144 [system_info.py:__init__():31] System info init
2023-03-10 10:01:15,134 DEBUG   HandlerThread:19144 [system_info.py:__init__():46] System info init done
2023-03-10 10:01:15,134 INFO    HandlerThread:19144 [system_monitor.py:start():151] Starting system monitor
2023-03-10 10:01:15,134 INFO    SystemMonitor:19144 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-03-10 10:01:15,134 INFO    HandlerThread:19144 [system_monitor.py:probe():172] Collecting system info
2023-03-10 10:01:15,137 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started cpu
2023-03-10 10:01:15,137 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started disk
2023-03-10 10:01:15,138 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started gpu
2023-03-10 10:01:15,138 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started memory
2023-03-10 10:01:15,144 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started network
2023-03-10 10:01:15,157 DEBUG   HandlerThread:19144 [system_info.py:probe():195] Probing system
2023-03-10 10:01:15,159 DEBUG   HandlerThread:19144 [system_info.py:_probe_git():180] Probing git
2023-03-10 10:01:15,208 DEBUG   HandlerThread:19144 [system_info.py:_probe_git():188] Probing git done
2023-03-10 10:01:15,208 DEBUG   HandlerThread:19144 [system_info.py:probe():241] Probing system done
2023-03-10 10:01:15,208 DEBUG   HandlerThread:19144 [system_monitor.py:probe():181] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.10.9', 'heartbeatAt': '2023-03-10T18:01:15.158348', 'startedAt': '2023-03-10T18:01:15.068830', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/SHHH9712/NL2BASH-simple.git', 'commit': '2ffaf10aa06f11aa803ae26b9edf427a6e4d45a7'}, 'email': 'shhh9712@gmail.com', 'root': 'C:/Users/sha/Desktop/ENG2BASH', 'host': 'Desktop-Sha', 'username': 'sha', 'executable': 'c:\\Users\\sha\\anaconda3\\envs\\ml\\python.exe', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3500.0, 'min': 0.0, 'max': 3500.0}, 'cpu_freq_per_core': [{'current': 3500.0, 'min': 0.0, 'max': 3500.0}], 'disk': {'total': 1862.2910118103027, 'used': 767.5613975524902}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 31.776504516601562}}
2023-03-10 10:01:15,209 INFO    HandlerThread:19144 [system_monitor.py:probe():182] Finished collecting system info
2023-03-10 10:01:15,209 INFO    HandlerThread:19144 [system_monitor.py:probe():185] Publishing system info
2023-03-10 10:01:15,209 DEBUG   HandlerThread:19144 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-10 10:01:15,209 DEBUG   HandlerThread:19144 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-10 10:01:15,209 DEBUG   HandlerThread:19144 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-03-10 10:01:18,328 DEBUG   HandlerThread:19144 [system_info.py:_save_conda():86] Saving conda packages done
2023-03-10 10:01:18,337 INFO    HandlerThread:19144 [system_monitor.py:probe():187] Finished publishing system info
2023-03-10 10:01:20,137 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:01:20,137 DEBUG   SenderThread:19144 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:01:25,188 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status_report
